file,life_stage,adults
,,
p_polyxenes15379165.jpg,L,0
,,
p_polyxenes15384869.jpg,L,0
,,
p_polyxenes15384883.jpg,-,1
,,
p_polyxenes15384885.jpg,-,1
,,
p_polyxenes15384886.jpg,-,1
,,
p_polyxenes15391056.jpg,-,1
,,
p_polyxenes15394097.jpg,-,1
,,
p_polyxenes15396671.jpg,L,0
,,
p_polyxenes15398981.jpg,-,1
,,
p_polyxenes15400505.jpg,-,1
,,
p_polyxenes15401021.jpg,-,1
,,
p_polyxenes15405580.jpg,L,0
,,
p_polyxenes15406686.jpg,-,1
,,
p_polyxenes15407669.jpg,-,1
,,
p_polyxenes15424406.jpg,-,1
,,
p_polyxenes15432682.jpg,-,1
,,
p_polyxenes15438659.jpg,-,1
,,
p_polyxenes15446499.jpg,P,0
,,
p_polyxenes15448104.jpg,-,1
,,
p_polyxenes15448524.jpg,-,1
,,
p_polyxenes1544974.jpg,-,1
,,
p_polyxenes15456269.jpg,-,1
,,
p_polyxenes15459847.jpg,L,0
,,
p_polyxenes15462618.jpg,L,0
,,
p_polyxenes15462886.jpg,-,1
,,
